"id","unique_name","latitude","longitude"
10463,"Autobusni kolodvor Tuzla",44.534836,18.657726
10464,"Autogara Deva",45.8835,22.91
10465,"Autogara Sibiu",45.7499,24.0889
10466,"Autogara Sud Ploiești - Ploiesti",44.9250239,26.0266525
10467,"Autostazione di Bologna – Piazza XX Settembre, 6",44.5042173,11.3453402
10468,"Autostazione Montesilvano FS",42.5157607,14.1509948
10469,"Avezzano Piazza J.F. Kennedy",42.04077,13.42656
10470,"Bahnhof",52.322959999999995,4.9362580000000005
10471,"Banja Luka - BanjaLuka",44.7761919,17.18369
10472,"Barcelos",41.5319,-8.6142
10473,"Bari Stazione FS (Ferroviaria)",41.134,16.865
10474,"Barletta stazione degli autobus",41.247476,16.295961
10475,"Basel - Bale",47.5589526,7.5737346
10476,"Battipaglia Bhf",40.6063102,14.98324869999999
10477,"Bayonne - Place des Basques",43.4963,-1.4701
10478,"Beja",38.0095,-7.8588
10479,"Benicarlo-Peniscola",40.427643,0.415206
10480,"Benidorm",38.53821,-0.13104
10481,"Berlin",52.4763,13.3641
10482,"Bern - Berne",46.9633879,7.4322466
10483,"Besançon - Rue de Châtillon",47.2778521,5.9927752
10484,"Béziers - Boulevard de Verdun - Beziers",43.3366,3.2188
10485,"Beziers Verdun",43.336469,3.219681
10486,"Bielefeld Hbf 42",52.0230697,8.5331037
10487,"Bihać Bus Station - Bihac",44.814194,15.87855
10488,"Bilbao",43.2611,-2.9498
10489,"Bombarral",39.2659,-9.1547
10490,"Bordeaux - Aéroport Mérignac",44.83104,-0.70182
10491,"Bordeaux - Parking Descas",44.830169,-0.555631
10492,"Bourges - Rue du pré Doulet",47.0833,2.3885
10493,"Braga",41.5504466,-8.4206049
10494,"Brasov",45.648043,25.60655
10495,"Braunschweig (Hbf)",52.25067,10.53624
10496,"Bremen",53.0822,8.8107
10497,"Brescia  stazione degli autobus",45.533,10.2146
10498,"Brive - Jean Charles Rivet - Brive-la-Gaillarde",45.1461,1.4821
10499,"Brno - Futurum",49.155811,16.59759
10500,"Brno - Zvonarka",49.185807,16.616532
10501,"Bruxelles Midi-Zuid - Avenue Fonsny",50.836472,4.339146
10502,"Bruxelles-Nord - Eurolines Bus Station - Bruxelles Nord",50.860606,4.360071
10503,"Brzesko",49.9695,20.6094
10504,"Brzesko ul. Mickiewicza (stacja paliw BP)",49.963375,20.599248
10505,"Bucharest Bus Stop - Bucarest",44.448267,26.082677
10506,"Budapest",47.4745,19.0985
10507,"Bulle Arrêt D'Autobus",46.6197033,7.05342
10508,"Busbahnhof Hannover ZOB am Hauptbahnhof",52.376529,9.741068
10509,"Busbahnhof ZOB am Freiburg Hauptbahnhof",47.9967,7.8413
10510,"Busbahnhof ZOB Mannheim Hauptbahnhof Strabe 6",49.4783209,8.4727042
10511,"Bushaltestelle Bahnhofsplatz am Hauptbahnhof - Nuremberg",49.4048,11.1319
10512,"Bushaltestelle Regensburg Hauptbahnof",49.01215,12.09842
10513,"Bushaltestelle Südseite Karlsruhe Hauptbahnhof",48.9917,8.401
10514,"Bus Station Travnik",44.227225,17.657561
10515,"Bytom Dworzec autobusowy",50.3438,18.9127
10516,"Calais Centre Ville - Calaiscentreville",50.9537256,1.8498612
10517,"Calais Cité Europe - Calais-Cité-Europe",50.936122,1.8094843
10518,"Caminha",41.8723,-8.8359
10519,"Campobasso Bahnhof",41.5579718,14.663886700000038
10520,"Cannes Brequieres",43.589167,7.035073
10521,"Canterbury Bus Station",51.2765593,1.0817675
10522,"Carcassonne Aéroport",43.213176,2.307354
10523,"Caserta  stazione ferroviaria",41.0732,14.3041
10524,"Catanzaro Bhf",38.89693400000001,16.59961039999996
10525,"Central de Camionagem de Albergaria-a-Velha - Albergariaa Velha",40.6927694,-8.4792452
10526,"Central de Camionagem de Arcos de Valdevez - Arcosde Valdevez",41.8519,-8.4219
10527,"Central de Camionagem de Bragança",41.8113955,-6.761806
10528,"Central de Camionagem de Caldas da Rainha",39.40605,-9.1338528
10529,"Central de Camionagem de Celorico da Beira",40.6224,-7.405
10530,"Central de Camionagem de Esposende",41.5383,-8.7789
10531,"Central de Camionagem de Évora - Evora",38.5654,-7.9262
10532,"Central de Camionagem de Guarda",40.5526,-7.2402
10533,"Central de Camionagem de Valença do Minho - Valenca Do Minho",42.0228,-8.6442
10534,"Central de Camionagem de Viseu",40.6618,-7.9157
10535,"Central de Camionagem - Gare Belos - Seia",40.4116,-7.7064
10536,"Central de Camionagem - Tondela",40.5158,-8.0915
10537,"Centrum Warsaw - Warszawa",52.229417,21.010658
10538,"Chamonix Sud - avenue Courmayeur",45.9173,6.8672
10539,"Champigny - Rue de la Prévoyance - Champigny-sur-Marne",48.8164765,2.4936092
10540,"Châteauroux - D67 Cap Sud - Chateauroux",46.809041,1.696963
10541,"Chrzanow Dworzec Autobusowy",50.3033,18.9513
10542,"Civitanova Marche",43.2911,13.7072
10543,"Colmar - Place de la Gare",48.0730206,7.3474083
10544,"Conthey",46.2167586,7.3017216
10545,"Cosenza Bahnhof",39.317815100000004,16.25820610000005
10546,"Covilha",40.2738,-7.4977
10547,"Crotone Bahnhof",39.084098,17.108903
10548,"Den Haag - DenHaag",52.0815611,4.3236005
10549,"Derventa",44.9783391,17.9075647
10550,"Diekirch",49.869891,6.15815
10551,"DIFFERDANGE/FOUSBANN",49.520413,5.899195
10552,"Donji Vakuf Bus Station",44.139564,17.393385
10553,"Dortmund",51.52,7.4596
10554,"Dover",51.1268,1.3283
10555,"Dresden Hauptbahnhof - Bushaltestelle Bayrische Straße",51.1246,13.7659
10556,"Duisburg (Hbf)",51.4285,6.7769
10557,"Düsseldorf - Dusseldorf",51.2227,6.7953
10558,"Dworzec autobusowy - Olesnica",51.211664,17.377087
10559,"Dworzec Autobusowy PKS Poznań - Poznan",52.0426,16.9142
10560,"Dworzec Południowy PKS - Lublin",51.2521,22.5711
10561,"Eboli Bahnhof",40.611313200000005,15.05239000000006
10562,"Eboli stazione degli autobus",40.61784,15.05691
10563,"Enschede",52.221697,6.88935
10564,"Erdberg U3 - VIB Busbahnhof - Wien",48.190576,16.415747
10565,"Esch-sur-Alzette - Esch Sur Alzette",49.5010339,5.9864396
10566,"Espace Cars de Groupes - Orly-Sud - Paris Orly Sud",48.731661,2.373755
10567,"Esplanade Péage Agen ",44.1619,0.6026
10568,"Estação Central de Camionagem de Felgueiras",41.3666,-8.1952
10569,"Estação EVA de Loulé - Loule",37.141,-8.022
10570,"Estacao Lisboa Sete Rios - Lisboasete Rios",38.7343143,-9.1645612
10571,"Estação Rodoviária de Castro Verde - CastroVerde",37.7013052,-8.0853002
10572,"Estación Autobuses de Tudela",42.0589,-1.5987
10573,"Estación de Autobuses Barcelona-Nord - Barcelone Norte",41.3956,2.1836
10574,"Estación de Autobuses Barcelona Sants - Barcelone Sants",41.37924,2.138541
10575,"Estación de Autobuses de Ávila - Avila",40.659095,-4.682246
10576,"Estación de Autobuses de Badajoz",38.866176,-6.973994
10577,"Estación de Autobuses de Burgos",42.3376,-3.701
10578,"Estación de Autobuses de Cáceres - Caceres",39.46,-6.3819
10579,"Estación de Autobuses de Castellón de la Plana - Castellon",39.9888,-0.0522
10580,"Estación de Autobuses de Ciudad Rodrigo",40.6014487,-6.5321384
10581,"Estación de Autobuses de Córdoba - Cordoba",37.8894,-4.79
10582,"Estación de Autobuses de Figueres - Figueras",42.2648561,2.9676507
10583,"Estación de Autobuses de Fuengirola",36.5421353,-4.6220232
10584,"Estación de Autobuses de Granada",37.1995,-3.6141
10585,"Estación de Autobuses de Guadalajara",40.636651,-3.173616
10586,"Estación de Autobuses de Huelva",40.061316,-0.136039
10587,"Estación de Autobuses de Irun",43.3396,-1.8008
10588,"Estación de Autobuses de Jaén - Jaen",37.7718,-3.7865
10589,"Estacion de Autobuses de Llanes",43.4177,-4.7555
10590,"Estación de Autobuses de Lorca",37.6716375,-1.6968378
10591,"Estación de Autobuses de Málaga - Malaga",36.7127,-4.4343
10592,"Estación de Autobuses de Merida",38.9141,-6.3582
10593,"Estación de Autobuses de Pamplona",42.8115692,-1.6453988
10594,"Estación de Autobuses de Plaza de Armas - Sevilla",37.390634,-6.004244
10595,"Estación de Autobuses de Ribadavia",42.2916,-8.1393
10596,"Estación de Autobuses de San Sebastian",43.3166743,-1.9772503
10597,"Estación de Autobuses de Tarragona",41.1183,1.2442
10598,"Estación de Autobuses de Teruel",40.341885,-1.104542
10599,"Estación de Autobuses de Tordesillas",41.5028,-5.0048
10600,"Estación de Autobuses de Valladolid",41.6413,-4.7326
10601,"Estación de Autobuses de Verín - Verin",41.9399,-7.4337
10602,"Estación de Autobuses de Vitoria-Gasteiz",42.8589,-2.6852
10603,"Estación de Autobuses de Zamora",41.5139,-5.7392
10604,"Estacion de Autobuses Grandola",38.1767,-8.5644
10605,"Estación de Autobuses Prado de San Sebastián - Sevilla",37.381493,-5.98623
10606,"Estacion de Autobuses Tarifa",36.0195,-5.6095
10607,"Estación Intermodal de Orihuela",38.0780966,-0.9443232
10608,"Estación Intermodal Gandía - Gandia",38.9698945,-0.180373
10609,"Ettelbrück Bus Stop - Etteldruck",49.843496,6.095747
10610,"Eurolines Amsterdam Station Duivendrecht",52.3223052,4.935903
10611,"Fagaras - Fagaras (RO)",45.843732,24.965718
10612,"Faro Aéroport",37.018038,-7.9695
10613,"Florence - Firenze",43.766722,11.2500584
10614,"Foggia- Stazione Ferroviara",41.4654,15.5553
10615,"Folkestone Bus Stop (o/s Bus Station)",51.0953,1.0445
10616,"Frankfurt (Main) Hbf - Frankfurt Am Main",50.1067163,8.6626065
10617,"Fundão - Fundao",40.141,-7.4979
10618,"Gare d'Alençon - Alençongare",48.432856,0.091266
10619,"Gare de Carcassone - Carcassonne",43.2163,2.3516
10620,"Gare de Deventer",52.257082,6.16068
10621,"Gare de Nice-Lindbergh",43.6985,7.2747
10622,"Gare du Mans - Le Mans",47.995086,0.190301
10623,"Gare Maritime de Gênes - Genes Maritima(IT)",44.414017,8.918775
10624,"Gare maritime de Savone - Savone Maritima(IT)",44.2661,8.44668
10625,"Gare routière - Aix-en-Provence",43.5241477,5.4398665
10626,"Gare routière Annecy Sud (SNCF)",45.9016,6.121
10627,"Gare routière Auxerre",47.8009,3.5658
10628,"Gare Routière Avignon",43.9423,4.8086
10629,"Gare routière Baco  - Nantes",47.249,-1.5205
10630,"Gare Routière d'Annemasse",46.1993,6.2372
10631,"Gare routière de Bosanka Gradis - Bosanska Gradis (BA)",45.143958,17.25429
10632,"Gare Routière de Chambéry - Chambery",45.5709,5.9199
10633,"Gare routière de Champagne-Ardenne TGV - Reims",49.2161876,3.9947835
10634,"Gare Routière de Clermont-Ferrand",45.7703,3.0822
10635,"Gare routière de Kosice",48.722364,21.267884
10636,"Gare routière de La Rochelle",46.153093,-1.145595
10637,"Gare Routière de Narbonne",43.1903,3.0058
10638,"Gare Routière de Saintes",45.7468,-0.6376
10639,"Gare Routière de Valence",44.9271,4.8923
10640,"Gare Routière de Vannes",47.665014,-2.752383
10641,"Gare routière du Havre - Le Havre",49.4915284,0.1252075
10642,"Gare Routière Internationale de Paris-Gallieni - Paris Gallieni Porte Bagnolet",48.865601,2.414588
10643,"Gare Routiere Maastrich ",50.8497311,5.7031572
10644,"Gare routière SNCF Dax",43.719991,-1.049953
10645,"Gare Routière Toulouse",43.6118,1.4528
10646,"Gare SNCF Belfort",47.6338,6.8541
10647,"Gare SNCF Chalon - Chalon-sur-Saone",46.780347,4.844787
10648,"Gare SNCF de Dijon",47.324,5.0263
10649,"Gare SNCF de Montélimar - Arrêt de bus",44.559574,4.745269
10650,"Gare SNCF de St-Étienne Châteaucreux - Saint-Etienne",45.442528,4.403183
10651,"Gare SNCF Sud Nantes",47.215997,-1.543423
10652,"Gare SNCF Tarbes",43.2397,0.0685
10653,"Geneva - Geneve",46.2021534,6.1458318
10654,"Genova",44.4062489,8.9338089
10655,"Gillingham (Kent) Bus Stop",51.3407,0.5735
10656,"Ginjal - Ginjal (PT)",40.3326,-7.3399
10657,"Girona",41.979,2.8173
10658,"Giulianova stazione degli autobus",42.7412,13.9346
10659,"Giurgiu",43.8778596,25.9663697
10660,"Givors - Malik Oussekine",45.584048,4.772659
10661,"Gliwice Plac Piastów",50.3151,18.6609
10662,"Gracanica Bus Station",44.704453,18.309369
10663,"Graz",47.0735,15.4168
10664,"Grenoble - Place de la gare",45.1923,5.7144
10665,"Guimarães - Guimaraes",41.4407,-8.3041
10666,"Gütersloh Hauptbahnhof - Guetersloh",51.9079,8.3843
10667,"Györ - Gyor",47.6813,17.6362
10668,"Hagondange - Rue de la gare",49.251357,6.168091
10669,"Hamburg",53.551974,10.01155
10670,"Hauptbahnhof - Bushaltestelle Zweifalltorweg - Darmstadt",49.8718,8.6284
10671,"Hyeres",43.108863,6.124191
10672,"Interface Casa Da Musica - Parada de Ônibus - Porto",41.160876,-8.6292145
10673,"Jablanica",43.658806,17.762736
10674,"Jajce Bus Station",44.337213,17.268371
10675,"Jaroslaw Dworzec Autobusowy",50.011,22.6776
10676,"Kakanj Autobuska",44.1225,18.111
10677,"Kaonik",44.1286649,17.87909790000003
10678,"Katowice DW PKS - Ul P Skargi",50.25893,19.026906
10679,"Kaunas",54.889432,23.928158
10680,"Kehl",48.5764,7.8076
10681,"Klagenfurt",46.616962,14.310921
10682,"Kljuc",44.532855,16.774511
10683,"Köln - Koeln",50.9330414,6.9497494
10684,"Krakow Glowny",50.067904,19.949575
10685,"La Caniza",42.213843,-8.272492
10686,"La Defense - Terminal Jules Verne - Paris La Defense",48.891451,2.24208
10687,"Lagos Estación Central",37.1075,-8.6763
10688,"Łańcut - Lancut",50.075619,22.25483
10689,"Largo do Mercado - Santo Bartolomeu De Messine",37.256771,-8.286026
10690,"La Roche Foron",46.067717,6.303746
10691,"Le Mans - Université",48.017644,0.149443
10692,"Lezha ZOB",41.780463299999994,19.63985230000003
10693,"Liège-Guillemins Eurolines Bus Stop",50.6273003,5.5651673
10694,"Lille - Boulevard de Turin",50.6396,3.076
10695,"Limoges - Bénédictins",45.8358,1.2682
10696,"Linz",48.3061667,14.2855988
10697,"Lisboa Oriente",38.7166888,-9.1333602
10698,"Liverpool One ",53.401825,-2.987959
10699,"Lloret De Mar",41.700093,2.846011
10700,"Lorient – Lanester",47.777906,-3.34206
10701,"Lourotour Parada de Ônibus - Lourosa",40.9836,-8.5365
10702,"Lubin Tankstelle Orlen",51.393448600000006,16.209552700000017
10703,"Luxembourg Central Station",49.5988,6.1316
10704,"Lviv - L'Viv",49.838195,24.023053
10705,"Lyon gare routière de Perrache - Départ A",45.7491,4.8266
10706,"Lyon - Villeurbanne INSA",45.782432,4.877817
10707,"Madrid Plaza Puerta del Sol",40.4381,-3.6765
10708,"Marijampole",54.556606,23.363495
10709,"Marseille Aéroport - Vitrolles",43.442515,5.237153
10710,"Marseille - Saint-Charles",43.303574,5.379991
10711,"Melgaço - Melgaco",42.1158,-8.2551
10712,"Mersch - Mersch (LU)",49.751965,6.110284
10713,"MetroPark Porta Garibaldi - Fermata dell'autobus - Napoli",40.8510774,14.2719439
10714,"Miskolc buszmegálló",48.10589,20.79149
10715,"Moita da Serra - Serra Da Moita",40.278317,-8.091829
10716,"Monção - Moncao",42.0744,-8.4839
10717,"Montauban - Europe  - MontaubanEurope",43.989484,1.330962
10718,"Montauban - Salvador Allende",44.023892,1.35901
10719,"Montecatini Terne",43.879335,10.780603
10720,"Montpellier - Colonel André Pavelet dit Villars",43.5832,3.8613
10721,"Mortagua",40.3968,-8.2325
10722,"Mostar",43.345314,17.813673
10723,"Munchen",48.1376862,11.5747744
10724,"Munster Eurolines",51.9562,7.6373
10725,"Murcia",37.9859,-1.1395
10726,"Mykhailivs'ka Square Kiev Dachna - KievDachna",50.4532689,30.5201322
10727,"Nancy - Avenue de Bourgogne",48.3855,6.8409
10728,"Nantes Atlantique Airport - Nantes Aéroport",47.157611,-1.595124
10729,"Nantes Halluchère - Route de Paris",47.212922,-1.551565
10730,"Neum Kralja Tomislava",42.9256162,17.61572430000001
10731,"Nîmes - Mas de Vignolles - Nimes",43.8314,4.3659
10732,"Nîmes Parnasse - Parking Relais - Nimes Le Parnasse",43.818009,4.364469
10733,"Niort - Route des Estuaires",46.3457,-0.3008
10734,"Nisa",39.5148,-7.6503
10735,"Novi Sad",45.264497,19.831176
10736,"Oliveira de Azeméis - Oliveira De Azemelis",40.8405915,-8.4758099
10737,"Oliveira do Hospital",40.3620149,-7.8594637
10738,"Opole",50.642453,17.991598
10740,"Orléans - Libération - Rue de Joie - Orléans Liberation",47.9205952,1.9031626
10741,"Orthez - Place Brossers",43.4666,-0.7497
10742,"Osnabrueck",52.273948,8.057801
10743,"Panevezys",55.727791,24.364663
10744,"Parada de Autobuses de Alcalà de Xivert - Alcalade Chivert",40.294874,0.225703
10745,"Parada de Autobuses de Murça - Murca",41.4078,-7.4512
10746,"Parada de Autobuses de Ondara - Bar Gavila",38.8240636,0.0202281
10747,"Parada de Autobuses de Puerto Lumbreras",37.5646772,-1.8068303
10748,"Parada de Autobus Intercambiador de Avenida de América - Madrid America",40.4380724,-3.6767426
10749,"Parada de Autobus Montemor-o-Novo - Montemor O Nova",38.6474,-8.212
10750,"Parada de Autobus Tavira",37.127,-7.652
10751,"Parada de Autocarros de Ílhavo - Ilhavo",40.5998,-8.6665
10752,"Parada de Autocarros de Mangualde",40.6048,-7.7593
10753,"Parada de Ônibus de Quinta do Seixo - Vila Real",41.300734,-7.744517
10754,"Paragem da Rod. Beira Litoral - Mealhada",40.393,-8.446
10755,"Paragem de Autocarros de Aveiro",40.6411,-8.6558
10756,"Parc Astérix - Paris Parc Asterix (FR)",49.136929,2.5704
10757,"Parcheggio Piazzale Boschetti - Fermata dell'autobus - Padova",45.4123438,11.8833947
10758,"Parcheggio via Pietrasantina - Fermata Sena - Pisa",43.729179,10.390844
10759,"Paris Concorde",48.865716,2.3217757
10760,"Paris Place de Clichy",48.8836495,2.3269958
10761,"Parma - Fermata dell'autobus Centro-Parcheggio Scambiatore",44.8367,10.3372
10762,"Pau - Avenue de l'Université",43.3113,-0.3642
10763,"Pedras Salgadas - Pedras Salgadas (PT)",41.5431,-7.6026
10764,"Perpignan - Boulevard Saint-Assiscle",42.696,2.8781
10765,"Pescara stazione degli autobus",42.4703,14.2046
10766,"Petrovac Bus Station - Bosanski Petrovac",42.20739,18.945486
10767,"Piazzale Rosselli FS Stazione - Siena",43.331381,11.323156
10768,"Place Saint-Léonard - Arrêt de bus - Fribourg",46.8169122,7.157378
10769,"Plzeň Autobusová Zastávka - Plzen",49.7463359,13.3630561
10770,"Polkowice Busbahnhof",51.5060713,16.06487179999999
10771,"Polkowice Tankstelle Orlen",51.506676899999995,16.06317669999999
10772,"Polla stazione degli autobus",40.518576,15.502052
10773,"Ponte da Barca",41.8077,-8.4207
10774,"Ponte De Lima",41.7672549,-8.5838093
10775,"Portalegre",39.2982,-7.4319
10776,"Portimao Paragem Av Guanare -Junto LG Dique",37.1331,-8.5356
10777,"PORTO D'ASCOLI - Via Piave - Area Servizio Total",42.8968,13.8826
10778,"Porto San Giorgio  stazione degli autobus",43.1651,13.7974
10779,"Porto Terminal Rodoviário ",41.14981829999999,-8.59894489999999
10780,"Port Tanger Station D'autobus",35.770775,-5.802384
10781,"Povoa Varzim - PovoaVarzim",41.3805593,-8.7611198
10782,"Prešov Hlavná - Presov",48.9983674,21.2395965
10783,"P+R Platz Oberhausen Nord Bushaltestelle - Augsburg",48.401901,10.879112
10784,"Przemysl Dw. PKS",49.7839432,22.7676253
10785,"Przeworsk Dworzec Autobusowy",50.066565,22.501657
10786,"Przystanek MKS   Dworzec PKP   - Dębica - Debica",50.053937,21.405879
10787,"Puget-sur-Argens - La Provençale",43.4573,6.6896
